datetime,duration,duration_riding,distance,distance_total,speed,speed_avg,speed_avg_riding,speed_max,speed_limit,acceleration,voltage,current,current_phase,power,battery,temp,temp_motor,temp_batt,safety_margin,cpu_load,tilt,roll,fan,alert,alarm,gps_datetime,gps_duration,gps_duration_riding,gps_distance,gps_lat,gps_lon,gps_speed,gps_speed_avg,gps_speed_avg_riding,gps_speed_max,gps_alt,gps_bearing,gps_acc,hr,extra
2025-04-25T11:23:05.674+0200,12,12,0.007,2976.215,1.97,1.81,1.81,2.40,,,84.48,0.79,,67,100,23,,,,,0.4,,,,0,2025-04-25T11:23:06.000+0200,0,0,0.013,44.3844630,9.0326890,4.28,1.07,4.28,0.00,13.6,283,12,,info.gnssTimeSkew=-368
2025-04-25T11:23:06.100+0200,12,13,0.007,2976.216,2.85,1.85,1.85,2.85,,,84.47,0.91,,77,100,23,,,,,0.1,,,,0,2025-04-25T11:23:06.000+0200,0,0,0.013,44.3844630,9.0326890,4.28,1.07,4.28,0.00,13.6,283,12,,info.networkTimeSkew=-350
2025-04-25T11:23:06.519+0200,13,13,0.008,2976.216,2.32,1.87,1.87,2.85,,,84.40,0.91,,77,100,23,,,,,0.1,,,,0,2025-04-25T11:23:06.000+0200,0,1,0.013,44.3844630,9.0326890,4.28,1.07,4.28,0.00,13.6,283,12,,info.gpsTimeSkew=0
2025-04-25T11:23:06.941+0200,13,13,0.008,2976.216,2.57,1.89,1.89,2.85,,,84.50,0.68,,57,100,23,,,,,0.5,,,,0,2025-04-25T11:23:07.000+0200,0,1,0.013,44.3844461,9.0326864,0.83,1.02,4.28,0.83,10.6,320,11,,info.gpsTimeCorrection=0
2025-04-25T11:23:07.354+0200,13,14,0.008,2976.216,1.74,1.89,1.89,2.85,,,84.48,0.74,,63,100,23,,,,,0.3,,,,0,2025-04-25T11:23:07.000+0200,0,1,0.013,44.3844461,9.0326864,0.83,1.02,4.28,0.83,10.6,320,11,,
2025-04-25T11:23:07.774+0200,14,14,0.008,2976.217,2.72,1.92,1.92,2.85,,,84.46,1.00,,84,100,23,,,,,0.2,,,,0,2025-04-25T11:23:08.000+0200,0,1,0.014,44.3844419,9.0327084,2.20,1.22,3.24,2.20,11.7,267,12,,
2025-04-25T11:23:08.206+0200,14,15,0.009,2976.217,2.12,1.92,1.92,2.85,,,84.48,0.76,,64,100,23,,,,,0.6,,,,0,2025-04-25T11:23:08.000+0200,0,1,0.014,44.3844419,9.0327084,2.20,1.22,3.24,2.20,11.7,267,12,,
2025-04-25T11:23:08.618+0200,15,15,0.009,2976.217,1.27,1.90,1.90,2.85,,,84.52,0.74,,63,100,23,,,,,0.4,,,,0,2025-04-25T11:23:08.000+0200,1,2,0.014,44.3844419,9.0327084,2.20,1.22,3.24,2.20,11.7,267,12,,
2025-04-25T11:23:09.037+0200,15,16,0.009,2976.217,1.29,1.88,1.88,2.85,,,84.43,0.59,,50,100,23,,,,,0.5,,,,0,2025-04-25T11:23:09.000+0200,1,2,0.015,44.3844498,9.0327163,2.09,1.34,2.86,2.20,11.9,315,12,,
2025-04-25T11:23:09.464+0200,15,16,0.009,2976.217,0.49,1.84,1.88,2.85,,,84.42,0.77,,65,100,23,,,,,0.2,,,,0,2025-04-25T11:23:09.000+0200,2,3,0.015,44.3844498,9.0327163,2.09,1.34,2.86,2.20,11.9,315,12,,
2025-04-25T11:23:09.882+0200,16,16,0.009,2976.217,0.29,1.80,1.88,2.85,,,84.39,0.83,,70,100,23,,,,,0.0,,,,0,2025-04-25T11:23:10.000+0200,2,3,0.015,44.3844527,9.0327390,0.94,1.29,2.86,2.20,10.3,332,11,,
2025-04-25T11:23:10.302+0200,16,16,0.009,2976.217,0.02,1.75,1.88,2.85,,,84.47,0.78,,66,100,23,,,,,0.3,,,,0,2025-04-25T11:23:10.000+0200,2,3,0.015,44.3844527,9.0327390,0.94,1.29,2.86,2.20,10.3,332,11,,
2025-04-25T11:23:10.718+0200,17,16,0.009,2976.217,0.00,1.70,1.88,2.85,,,84.43,0.89,,75,100,23,,,,,0.3,,,,0,2025-04-25T11:23:11.000+0200,3,3,0.015,44.3844571,9.0327322,0.00,1.15,2.86,2.20,10.5,332,12,,
2025-04-25T11:23:11.139+0200,17,16,0.009,2976.217,0.09,1.66,1.88,2.85,,,84.40,0.82,,69,100,23,,,,,0.1,,,,0,2025-04-25T11:23:11.000+0200,3,3,0.015,44.3844571,9.0327322,0.00,1.15,2.86,2.20,10.5,332,12,,
2025-04-25T11:23:11.557+0200,18,16,0.009,2976.217,0.40,1.63,1.88,2.85,,,84.46,0.81,,68,100,23,,,,,0.2,,,,0,2025-04-25T11:23:11.000+0200,4,3,0.015,44.3844571,9.0327322,0.00,1.15,2.86,2.20,10.5,332,12,,
2025-04-25T11:23:11.979+0200,18,16,0.009,2976.218,0.49,1.60,1.88,2.85,,,84.49,0.82,,69,100,23,,,,,-0.3,,,,0,2025-04-25T11:23:12.000+0200,4,3,0.015,44.3844614,9.0327377,1.33,1.17,2.86,2.20,10.0,47,12,,
2025-04-25T11:23:12.404+0200,18,16,0.010,2976.218,0.40,1.57,1.88,2.85,,,84.43,0.78,,66,100,23,,,,,-0.1,,,,0,2025-04-25T11:23:12.000+0200,5,3,0.015,44.3844614,9.0327377,1.33,1.17,2.86,2.20,10.0,47,12,,
2025-04-25T11:23:12.820+0200,19,16,0.010,2976.218,0.00,1.53,1.88,2.85,,,84.49,0.83,,70,100,23,,,,,-0.2,,,,0,2025-04-25T11:23:13.000+0200,5,3,0.015,44.3844629,9.0327274,0.00,1.06,2.86,2.20,10.7,47,10,,
2025-04-25T11:23:13.239+0200,19,16,0.010,2976.218,2.52,1.55,1.90,2.85,,,84.40,1.17,,99,100,23,,,,,-0.0,,,,0,2025-04-25T11:23:13.000+0200,5,3,0.015,44.3844629,9.0327274,0.00,1.06,2.86,2.20,10.7,47,10,,
2025-04-25T11:23:13.661+0200,20,16,0.010,2976.218,3.82,1.61,1.96,3.82,,,84.38,1.20,,101,100,23,,,,,0.3,,,,0,2025-04-25T11:23:14.000+0200,6,3,0.015,44.3844674,9.0327222,1.33,1.08,2.86,2.20,11.0,9,9,,
2025-04-25T11:23:14.081+0200,20,17,0.010,2976.219,3.17,1.64,1.99,3.82,,,84.49,0.76,,64,100,23,,,,,0.2,,,,0,2025-04-25T11:23:14.000+0200,6,3,0.015,44.3844674,9.0327222,1.33,1.08,2.86,2.20,11.0,9,9,,
2025-04-25T11:23:14.502+0200,20,17,0.011,2976.219,4.40,1.70,2.06,4.40,,,84.32,1.19,,100,100,23,,,,,0.3,,,,0,2025-04-25T11:23:14.000+0200,7,3,0.015,44.3844674,9.0327222,1.33,1.08,2.86,2.20,11.0,9,9,,
2025-04-25T11:23:14.917+0200,21,17,0.011,2976.220,3.40,1.74,2.09,4.40,,,84.49,0.39,,33,100,23,,,,,0.8,,,,0,2025-04-25T11:23:15.000+0200,7,3,0.016,44.3844734,9.0327206,2.27,1.17,2.71,2.27,11.9,330,8,,
2025-04-25T11:23:15.341+0200,21,18,0.012,2976.220,2.95,1.76,2.11,4.40,,,84.33,1.09,,92,100,23,,,,,0.2,,,,0,2025-04-25T11:23:15.000+0200,8,4,0.016,44.3844734,9.0327206,2.27,1.17,2.71,2.27,11.9,330,8,,
2025-04-25T11:23:15.755+0200,22,18,0.012,2976.220,3.92,1.81,2.16,4.40,,,84.43,0.85,,72,100,23,,,,,0.6,,,,0,2025-04-25T11:23:16.000+0200,8,4,0.017,44.3844777,9.0327157,2.09,1.24,2.58,2.27,12.8,322,7,,
2025-04-25T11:23:16.180+0200,22,19,0.012,2976.221,2.60,1.82,2.17,4.40,,,84.47,0.34,,29,100,23,,,,,0.7,,,,0,2025-04-25T11:23:16.000+0200,8,4,0.017,44.3844777,9.0327157,2.09,1.24,2.58,2.27,12.8,322,7,,
2025-04-25T11:23:16.596+0200,23,19,0.013,2976.221,3.55,1.86,2.20,4.40,,,84.41,0.79,,67,100,23,,,,,0.4,,,,0,2025-04-25T11:23:16.000+0200,9,5,0.017,44.3844777,9.0327157,2.09,1.24,2.58,2.27,12.8,322,7,,
2025-04-25T11:23:17.024+0200,23,20,0.013,2976.221,0.69,1.83,2.17,4.40,,,84.41,0.70,,59,100,23,,,,,0.4,,,,0,2025-04-25T11:23:17.000+0200,9,5,0.017,44.3844800,9.0327148,1.30,1.24,2.58,2.27,11.9,325,7,,
2025-04-25T11:23:17.441+0200,23,20,0.013,2976.221,0.52,1.81,2.13,4.40,,,84.40,0.72,,61,100,23,,,,,0.3,,,,0,2025-04-25T11:23:17.000+0200,10,5,0.017,44.3844800,9.0327148,1.30,1.24,2.58,2.27,11.9,325,7,,
2025-04-25T11:23:17.861+0200,24,20,0.013,2976.221,0.22,1.78,2.13,4.40,,,84.43,0.75,,63,100,23,,,,,0.3,,,,0,2025-04-25T11:23:18.000+0200,10,5,0.017,44.3844804,9.0327157,0.00,1.17,2.58,2.27,11.9,325,6,,
2025-04-25T11:23:18.274+0200,24,20,0.013,2976.221,0.54,1.76,2.09,4.40,,,84.40,0.82,,69,100,23,,,,,-0.3,,,,0,2025-04-25T11:23:18.000+0200,10,5,0.017,44.3844804,9.0327157,0.00,1.17,2.58,2.27,11.9,325,6,,
2025-04-25T11:23:18.728+0200,25,20,0.013,2976.222,1.32,1.75,2.08,4.40,,,84.49,0.70,,59,100,23,,,,,0.5,,,,0,2025-04-25T11:23:19.000+0200,11,5,0.017,44.3844802,9.0327178,0.00,1.10,2.58,2.27,11.9,325,6,,
2025-04-25T11:23:19.148+0200,25,21,0.014,2976.222,0.00,1.72,2.08,4.40,,,84.39,0.84,,71,100,23,,,,,0.5,,,,0,2025-04-25T11:23:19.000+0200,11,5,0.017,44.3844802,9.0327178,0.00,1.10,2.58,2.27,11.9,325,6,,
2025-04-25T11:23:19.569+0200,26,21,0.014,2976.222,0.49,1.70,2.08,4.40,,,84.48,0.78,,66,100,23,,,,,-0.3,,,,0,2025-04-25T11:23:19.000+0200,12,5,0.017,44.3844802,9.0327178,0.00,1.10,2.58,2.27,11.9,325,6,,
2025-04-25T11:23:19.989+0200,26,21,0.014,2976.222,0.94,1.68,2.05,4.40,,,84.45,0.59,,50,100,23,,,,,0.5,,,,0,2025-04-25T11:23:20.000+0200,12,5,0.017,44.3844802,9.0327183,0.00,1.04,2.58,2.27,11.9,325,6,,
2025-04-25T11:23:20.407+0200,26,22,0.014,2976.222,1.65,1.68,2.04,4.40,,,84.37,1.01,,85,100,23,,,,,0.0,,,,0,2025-04-25T11:23:20.000+0200,13,5,0.017,44.3844802,9.0327183,0.00,1.04,2.58,2.27,11.9,325,6,,
2025-04-25T11:23:20.826+0200,27,22,0.014,2976.222,1.09,1.67,2.03,4.40,,,84.41,0.78,,66,100,23,,,,,-0.1,,,,0,2025-04-25T11:23:21.000+0200,13,5,0.017,44.3844802,9.0327183,0.00,0.98,2.58,2.27,12.0,325,6,,
2025-04-25T11:23:21.247+0200,27,23,0.014,2976.222,0.00,1.65,2.03,4.40,,,84.40,0.78,,66,100,23,,,,,-0.1,,,,0,2025-04-25T11:23:21.000+0200,13,5,0.017,44.3844802,9.0327183,0.00,0.98,2.58,2.27,12.0,325,6,,
2025-04-25T11:23:21.661+0200,28,23,0.014,2976.222,0.57,1.63,2.00,4.40,,,84.56,0.71,,60,100,23,,,,,0.3,,,,0,2025-04-25T11:23:22.000+0200,14,5,0.017,44.3844801,9.0327183,0.00,0.93,2.58,2.27,12.0,325,6,,
2025-04-25T11:23:22.088+0200,28,24,0.014,2976.222,0.42,1.61,2.00,4.40,,,84.43,0.82,,69,100,23,,,,,-0.0,,,,0,2025-04-25T11:23:22.000+0200,14,5,0.017,44.3844801,9.0327183,0.00,0.93,2.58,2.27,12.0,,6,,
2025-04-25T11:23:22.506+0200,29,24,0.014,2976.222,0.44,1.59,2.00,4.40,,,84.38,0.88,,74,100,23,,,,,0.5,,,,0,2025-04-25T11:23:22.000+0200,15,5,0.017,44.3844801,9.0327183,0.00,0.93,2.58,2.27,12.0,,6,,
2025-04-25T11:23:22.952+0200,29,24,0.014,2976.222,0.44,1.58,2.00,4.40,,,84.21,1.52,,128,100,23,,,,,0.4,,,,0,2025-04-25T11:23:23.000+0200,15,5,0.017,44.3844801,9.0327183,0.00,0.89,2.58,2.27,12.0,,6,,
2025-04-25T11:23:23.743+0200,30,24,0.014,2976.222,0.44,1.56,2.00,4.40,,,84.21,1.52,,128,100,23,,,,,0.4,,,,0,2025-04-25T11:23:24.000+0200,16,5,0.017,44.3844801,9.0327184,0.00,0.85,2.58,2.27,12.0,,6,,
2025-04-25T11:23:24.160+0200,30,24,0.014,2976.223,0.40,1.54,2.00,4.40,,,84.42,0.94,,79,100,23,,,,,0.6,,,,0,2025-04-25T11:23:24.000+0200,16,5,0.017,44.3844801,9.0327184,0.00,0.85,2.58,2.27,12.0,,6,,
2025-04-25T11:23:24.570+0200,31,24,0.015,2976.223,0.17,1.52,2.00,4.40,,,84.16,1.78,,150,100,23,,,,,0.6,,,,0,2025-04-25T11:23:24.000+0200,17,5,0.017,44.3844801,9.0327184,0.00,0.85,2.58,2.27,12.0,,6,,
2025-04-25T11:23:24.996+0200,31,24,0.015,2976.223,1.52,1.52,1.99,4.40,,,84.45,0.76,,64,100,23,,,,,0.4,,,,0,2025-04-25T11:23:25.000+0200,17,5,0.017,44.3844801,9.0327185,0.00,0.81,2.58,2.27,12.0,,6,,
2025-04-25T11:23:25.410+0200,31,25,0.015,2976.223,0.69,1.51,1.96,4.40,,,84.30,1.43,,121,100,23,,,,,0.4,,,,0,2025-04-25T11:23:25.000+0200,18,5,0.017,44.3844801,9.0327185,0.00,0.81,2.58,2.27,12.0,,6,,
2025-04-25T11:23:25.841+0200,32,25,0.015,2976.223,0.00,1.49,1.96,4.40,,,84.33,1.06,,89,100,23,,,,,0.8,,,,0,2025-04-25T11:23:26.000+0200,18,5,0.017,44.3844801,9.0327185,0.00,0.78,2.58,2.27,12.0,,5,,
2025-04-25T11:23:26.251+0200,32,25,0.015,2976.223,0.14,1.47,1.96,4.40,,,84.36,1.15,,97,100,23,,,,,0.4,,,,0,2025-04-25T11:23:26.000+0200,18,5,0.017,44.3844801,9.0327185,0.00,0.78,2.58,2.27,12.0,,5,,
2025-04-25T11:23:26.683+0200,33,25,0.015,2976.223,0.34,1.46,1.96,4.40,,,84.48,0.85,,72,100,23,,,,,0.1,,,,0,2025-04-25T11:23:27.000+0200,19,5,0.017,44.3844801,9.0327187,0.00,0.75,2.58,2.27,12.0,,5,,
2025-04-25T11:23:27.098+0200,33,25,0.015,2976.223,1.82,1.46,1.96,4.40,,,84.39,0.95,,80,100,23,,,,,-0.0,,,,0,2025-04-25T11:23:27.000+0200,19,5,0.017,44.3844801,9.0327187,0.00,0.75,2.58,2.27,12.0,,5,,
2025-04-25T11:23:27.550+0200,34,25,0.015,2976.223,3.10,1.48,1.98,4.40,,,84.04,2.49,,209,100,23,,,,,-0.3,,,,0,2025-04-25T11:23:27.000+0200,20,5,0.017,44.3844801,9.0327187,0.00,0.75,2.58,2.27,12.0,,5,,
2025-04-25T11:23:27.966+0200,34,25,0.015,2976.224,7.30,1.56,2.08,7.30,,,83.61,5.16,,431,100,23,,,,,0.3,,,,0,2025-04-25T11:23:28.000+0200,20,5,0.018,44.3844736,9.0327285,2.38,0.81,2.55,2.38,11.9,140,5,,
2025-04-25T11:23:28.411+0200,34,26,0.016,2976.225,7.65,1.64,2.18,7.65,,,83.71,4.13,,346,100,23,,,,,0.6,,,,0,2025-04-25T11:23:28.000+0200,21,6,0.018,44.3844736,9.0327285,2.38,0.81,2.55,2.38,11.9,140,5,,
2025-04-25T11:23:28.828+0200,35,26,0.017,2976.226,8.18,1.72,2.28,8.18,,,83.63,4.75,,397,100,23,,,,,0.6,,,,0,2025-04-25T11:23:29.000+0200,21,6,0.020,44.3844615,9.0327442,4.82,0.96,2.87,4.82,11.6,146,5,,
2025-04-25T11:23:29.257+0200,35,27,0.018,2976.227,9.75,1.82,2.41,9.75,,,83.11,7.39,,614,100,23,,,,,0.8,,,,0,2025-04-25T11:23:29.000+0200,21,6,0.020,44.3844615,9.0327442,4.82,0.96,2.87,4.82,11.6,146,5,,
2025-04-25T11:23:29.668+0200,36,27,0.019,2976.228,11.93,1.94,2.57,11.93,,,82.41,11.41,,940,100,23,,,,,1.1,,,,0,2025-04-25T11:23:30.000+0200,22,7,0.022,44.3844403,9.0327499,7.02,1.17,3.39,7.02,11.1,169,5,,
2025-04-25T11:23:30.882+0200,37,28,0.020,2976.234,16.43,2.12,2.80,16.43,,,81.50,15.83,,1290,100,23,,,,,1.7,,,,0,2025-04-25T11:23:31.000+0200,23,8,0.025,44.3844128,9.0327400,9.00,1.44,4.02,9.00,11.4,187,5,,
2025-04-25T11:23:31.295+0200,37,29,0.026,2976.236,18.44,2.32,3.06,18.44,,,81.57,16.02,,1307,100,23,,,,,2.1,,,,0,2025-04-25T11:23:31.000+0200,23,8,0.025,44.3844128,9.0327400,9.00,1.44,4.02,9.00,11.4,187,5,,
2025-04-25T11:23:31.722+0200,38,29,0.028,2976.238,19.24,2.52,3.32,19.24,,,82.41,11.36,,936,100,23,,,,,2.4,,,,0,2025-04-25T11:23:32.000+0200,24,9,0.030,44.3843746,9.0327079,12.53,1.81,4.87,12.53,11.3,199,5,,
2025-04-25T11:23:32.142+0200,38,30,0.030,2976.241,19.99,2.72,3.58,19.99,,,83.07,7.64,,635,100,23,,,,,2.6,,,,0,2025-04-25T11:23:32.000+0200,24,9,0.030,44.3843746,9.0327079,12.53,1.81,4.87,12.53,11.3,199,5,,
2025-04-25T11:23:32.592+0200,39,30,0.033,2976.244,20.19,2.93,3.84,20.19,,,82.96,7.89,,655,100,23,,,,,2.6,,,,0,2025-04-25T11:23:32.000+0200,25,10,0.030,44.3843746,9.0327079,12.53,1.81,4.87,12.53,11.3,199,5,,
2025-04-25T11:23:33.009+0200,39,31,0.036,2976.246,21.49,3.14,4.12,21.49,,,82.64,10.18,,841,100,24,,,,,2.9,,,,0,2025-04-25T11:23:33.000+0200,25,10,0.036,44.3843271,9.0326749,15.37,2.25,5.82,15.37,11.3,204,4,,
2025-04-25T11:23:33.456+0200,39,31,0.038,2976.249,22.22,3.36,4.39,22.22,,,82.85,8.45,,700,100,24,,,,,3.0,,,,0,2025-04-25T11:23:33.000+0200,26,11,0.036,44.3843271,9.0326749,15.37,2.25,5.82,15.37,11.3,204,4,,
2025-04-25T11:23:33.847+0200,40,31,0.041,2976.251,22.47,3.57,4.66,22.47,,,82.83,8.95,,741,100,24,,,,,3.1,,,,0,2025-04-25T11:23:34.000+0200,26,11,0.042,44.3842797,9.0326364,16.20,2.69,6.69,16.20,12.6,206,5,,
2025-04-25T11:23:34.261+0200,40,32,0.043,2976.254,23.57,3.79,4.94,23.57,,,82.83,8.54,,707,100,24,,,,,3.3,,,,0,2025-04-25T11:23:34.000+0200,26,11,0.042,44.3842797,9.0326364,16.20,2.69,6.69,16.20,12.6,206,5,,
2025-04-25T11:23:34.686+0200,41,32,0.046,2976.257,24.02,4.02,5.21,24.02,,,83.63,4.94,,413,100,24,,,,,4.0,,,,0,2025-04-25T11:23:35.000+0200,27,12,0.048,44.3842284,9.0326049,17.75,3.14,7.54,17.75,12.3,204,5,,
2025-04-25T11:23:35.112+0200,41,33,0.049,2976.260,23.62,4.23,5.48,24.02,,,84.88,-3.87,,-328,100,24,,,,,5.0,,,,0,2025-04-25T11:23:35.000+0200,27,12,0.048,44.3842284,9.0326049,17.75,3.14,7.54,17.75,12.3,204,5,,
2025-04-25T11:23:35.526+0200,42,33,0.052,2976.263,23.62,4.44,5.73,24.02,,,84.54,-1.62,,-137,100,24,,,,,4.7,,,,0,2025-04-25T11:23:35.000+0200,28,13,0.048,44.3842284,9.0326049,17.75,3.14,7.54,17.75,12.3,204,5,,
2025-04-25T11:23:35.949+0200,42,33,0.055,2976.266,23.02,4.64,5.97,24.02,,,83.72,3.78,,316,100,24,,,,,3.9,,,,0,2025-04-25T11:23:36.000+0200,28,13,0.059,44.3841452,9.0325348,20.12,3.64,8.44,20.12,13.5,209,4,,
2025-04-25T11:23:36.367+0200,42,34,0.058,2976.269,24.82,4.85,6.23,24.82,,,84.00,3.44,,289,100,24,,,,,5.8,,,,0,2025-04-25T11:23:36.000+0200,29,14,0.059,44.3841452,9.0325348,20.12,3.64,8.44,20.12,13.5,209,4,,
2025-04-25T11:23:36.785+0200,43,34,0.061,2976.272,24.82,5.06,6.48,24.82,,,86.55,-10.42,,-902,100,24,,,,,10.2,,,,0,2025-04-25T11:23:37.000+0200,29,14,0.065,44.3841018,9.0324938,20.23,4.12,9.22,20.23,13.5,212,5,,
2025-04-25T11:23:37.205+0200,43,35,0.064,2976.274,21.49,5.23,6.68,24.82,,,86.87,-16.14,,-1402,100,24,,,,,8.5,,,,0,2025-04-25T11:23:37.000+0200,29,14,0.065,44.3841018,9.0324938,20.23,4.12,9.22,20.23,13.5,212,5,,
2025-04-25T11:23:37.626+0200,44,35,0.066,2976.277,21.02,5.39,6.87,24.82,,,85.08,-5.06,,-431,100,24,,,,,6.8,,,,0,2025-04-25T11:23:37.000+0200,30,15,0.065,44.3841018,9.0324938,20.23,4.12,9.22,20.23,13.5,212,5,,
2025-04-25T11:23:38.077+0200,44,36,0.069,2976.280,20.44,5.54,7.05,24.82,,,85.24,-5.69,,-485,100,24,,,,,5.8,,,,0,2025-04-25T11:23:38.000+0200,30,15,0.071,44.3840487,9.0324673,20.81,4.58,9.95,20.81,13.5,209,4,,
